0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243142.806389,0.000000
1.000000,-97281.497393,-91570.269057,-75286.218558,-88377.836451,-71382.598148,-72829.180697,-84029.908065,-86858.230753,0.002000,0.942000,0.132000,192.000000,0.000000,16.000000,29.000000,112.000000,4.000000,32.000000,0.000000,0.000000,0.000000,1622243143.287475,0.000000
2.000000,-97219.046619,-91508.913518,-75573.796102,-88421.355298,-71616.039767,-73366.203709,-84148.662883,-86895.111131,0.002000,0.942000,0.132000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287479,0.000000
3.000000,-97202.126348,-91435.868017,-75607.614292,-88415.074458,-71776.435885,-73643.655913,-84155.904848,-86887.846814,0.002000,0.942000,0.132000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287482,0.000000
4.000000,-97261.202009,-91477.285800,-75302.915311,-88362.860782,-71551.644391,-73122.972026,-84029.058698,-86847.501915,0.002000,0.942000,0.132000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287484,0.000000
5.000000,-97282.614980,-91568.592676,-75255.730779,-88374.193117,-71389.370726,-72805.800772,-84011.870207,-86854.855639,0.002000,0.942000,0.132000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287486,0.000000
6.000000,-97223.986354,-91531.220559,-75534.121756,-88423.657527,-71589.172970,-73270.985278,-84133.240179,-86900.162625,0.002000,0.942000,0.132000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287488,0.000000
7.000000,-97195.689046,-91445.300453,-75640.471356,-88427.390269,-71801.358080,-73673.115513,-84168.600639,-86897.502768,0.002000,0.942000,0.132000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287491,0.000000
8.000000,-97246.986299,-91460.320826,-75358.325286,-88374.148413,-71621.582999,-73244.140833,-84042.894428,-86856.867296,0.006000,0.942000,0.130000,192.000000,0.000000,48.000000,29.000000,112.000000,4.000000,16.000000,0.000000,0.000000,0.000000,1622243143.287493,0.000000
9.000000,-97292.941486,-91557.416804,-75218.202200,-88369.007512,-71379.379497,-72789.752220,-83994.055866,-86859.303636,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287495,0.000000
10.000000,-97240.839570,-91548.096126,-75475.269613,-88419.500103,-71527.482155,-73152.878660,-84098.505568,-86895.804035,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287497,0.000000
11.000000,-97192.716264,-91448.809677,-75640.918391,-88429.267815,-71772.859606,-73643.208878,-84146.472412,-86898.977983,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287500,0.000000
12.000000,-97242.046564,-91442.350023,-75392.657565,-88380.384550,-71644.091206,-73326.864639,-84041.016882,-86863.952799,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287502,0.000000
13.000000,-97294.371998,-91541.256492,-75196.722173,-88365.073605,-71381.882892,-72794.647252,-83970.273610,-86852.754575,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287504,0.000000
14.000000,-97258.340986,-91566.379853,-75441.429072,-88420.193007,-71485.147951,-73062.622316,-84058.428891,-86893.166529,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287506,0.000000
15.000000,-97202.081645,-91468.702730,-75663.627763,-88442.701214,-71757.459254,-73625.014558,-84132.837848,-86916.546454,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287508,0.000000
16.000000,-97237.039773,-91445.993357,-75479.941127,-88404.770303,-71709.023024,-73465.736027,-84050.650483,-86884.874032,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287510,0.000000
17.000000,-97292.539155,-91538.909559,-75227.858153,-88373.008474,-71436.264686,-72883.227215,-83946.401947,-86855.682654,0.006000,0.942000,0.130000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287512,0.000000
18.000000,-97271.036776,-91576.214621,-75378.218338,-88407.050181,-71450.458044,-72970.153149,-84009.635032,-86888.539718,0.014000,0.938000,0.124000,192.000000,0.000000,112.000000,29.000000,80.000000,3.000000,224.000000,0.000000,0.000000,0.000000,1622243143.287515,0.000000
19.000000,-97215.604450,-91495.837748,-75640.896039,-88443.148249,-71722.277608,-73558.339305,-84120.969072,-86924.078992,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287517,0.000000
20.000000,-97226.556805,-91450.441355,-75535.239343,-88409.330059,-71752.810091,-73556.864090,-84058.183021,-86887.533890,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287519,0.000000
21.000000,-97288.515841,-91524.112704,-75245.404273,-88364.872439,-71476.967213,-72954.015190,-83930.040470,-86846.160811,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287521,0.000000
22.000000,-97283.106718,-91579.187403,-75322.406032,-88393.437969,-71412.303616,-72886.714087,-83967.077311,-86871.708855,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287528,0.000000
23.000000,-97218.756046,-91511.551024,-75613.850428,-88440.711908,-71681.128047,-73473.805007,-84086.837958,-86912.903120,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287530,0.000000
24.000000,-97220.812407,-91442.752354,-75563.871928,-88416.616728,-71754.173548,-73602.484000,-84062.765129,-86901.839006,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287532,0.000000
25.000000,-97284.023140,-91512.154521,-75266.169043,-88374.349579,-71500.861228,-73033.855621,-83943.607979,-86863.975151,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287534,0.000000
26.000000,-97292.025064,-91586.809347,-75281.032953,-88392.298030,-71384.900377,-72831.639389,-83952.481622,-86874.234602,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287537,0.000000
27.000000,-97235.743372,-91532.852236,-75572.522053,-88440.108411,-71617.045595,-73365.980192,-84080.266545,-86918.088724,0.014000,0.938000,0.124000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287539,0.000000
28.000000,-97221.795883,-91454.911703,-75613.179876,-88429.089001,-71778.961632,-73658.072788,-84087.754379,-86908.321012,0.016000,0.936000,0.120000,192.000000,0.000000,128.000000,29.000000,64.000000,3.000000,192.000000,0.000000,0.000000,0.000000,1622243143.287541,0.000000
29.000000,-97282.145593,-91496.776521,-75309.844352,-88375.578925,-71551.219708,-73143.088596,-83952.168697,-86870.747730,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287543,0.000000
30.000000,-97302.709198,-91584.663580,-75244.890183,-88381.323323,-71367.153092,-72802.090383,-83927.492371,-86867.529078,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287545,0.000000
31.000000,-97243.633538,-91550.890094,-75526.924494,-88432.374708,-71562.440284,-73257.373066,-84046.515411,-86901.548433,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287547,0.000000
32.000000,-97214.106883,-91458.711500,-75639.443176,-88434.028737,-71776.346478,-73666.879376,-84086.748551,-86905.303527,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287549,0.000000
33.000000,-97265.873523,-91475.475308,-75358.928783,-88383.513794,-71596.571397,-73248.410016,-83969.848927,-86867.864355,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287552,0.000000
34.000000,-97303.156233,-91573.554763,-75221.890238,-88377.322361,-71366.460188,-72795.563673,-83920.049241,-86866.612657,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287554,0.000000
35.000000,-97256.664605,-91567.296275,-75477.951822,-88427.010289,-71508.125545,-73147.916573,-84028.298739,-86906.979907,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287556,0.000000
36.000000,-97210.932936,-91472.077843,-75655.312914,-88439.661376,-71763.024838,-73656.396408,-84099.377286,-86920.726230,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287558,0.000000
37.000000,-97252.887160,-91467.562791,-75418.674996,-88387.894736,-71650.170881,-73364.303811,-83993.988811,-86878.280268,0.016000,0.936000,0.120000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1622243143.287561,0.000000
38.000000,-97301.658666,-91566.648074,-75215.028252,-88369.432195,-71388.342546,-72824.978569,-83909.208645,-86855.794413,0.014000,0.946000,0.112000,192.000000,0.000000,112.000000,29.000000,144.000000,3.000000,128.000000,0.000000,0.000000,0.000000,1622243143.287563,0.000000
